[2024-10-28 08:49:49] [class-ss-archive-creation-job.php:83] Starting a job; no job is presently running
[2024-10-28 08:49:49] [class-ss-archive-creation-job.php:84] Here's our task list: setup, fetch_urls, generate_404, create_zip_archive, wrapup
[2024-10-28 08:49:49] [class-ss-archive-creation-job.php:102] Pushing first task to queue: setup
[2024-10-28 08:49:50] [class-ss-archive-creation-job.php:136] Current task: setup
[2024-10-28 08:49:50] [class-ss-archive-creation-job.php:153] Performing task: setup
[2024-10-28 08:49:50] [class-ss-task.php:44] Status message: [setup] Setting up
[2024-10-28 08:49:50] [class-ss-setup-task.php:33] Creating archive directory: C:\Users\KHAN GADGET\Local Sites\mongol-tori\app\public/wp-content/uploads\simply-static\temp-files/simply-static-1-1730105389\
[2024-10-28 08:49:50] [class-ss-setup-task.php:72] Adding origin URL to queue: http://mongol-tori.local/
[2024-10-28 08:51:16] [class-ss-url-fetcher.php:119] http_status_code: 200 | content_type: image/svg+xml
[2024-10-28 08:51:16] [class-ss-url-fetcher.php:233] New filename for static page: /wp-content/plugins/elementor/assets/mask-shapes/sketch.svg
[2024-10-28 08:51:16] [class-ss-url-fetcher.php:143] Renaming temp file from C:\Windows\TEMP/671f5084a7c98-iJbbhh.tmp to C:\Users\KHAN GADGET\Local Sites\mongol-tori\app\public/wp-content/uploads\simply-static\temp-files/simply-static-1-1730105389/wp-content/plugins/elementor/assets/mask-shapes/sketch.svg
[2024-10-28 08:51:16] [class-ss-fetch-urls-task.php:152] Extracting URLs and replacing URLs in the static file
[2024-10-28 08:51:16] [class-ss-fetch-urls-task.php:159] Adding 0 URLs to the queue
[2024-10-28 08:51:16] [class-ss-fetch-urls-task.php:170] We're saving this URL; keeping the static file
[2024-10-28 08:51:16] [class-ss-page.php:119] Checking Content Identical:7a7207e715c18102641c5f6dd144127bc3c22852===. Value: FALSE
[2024-10-28 08:51:16] [class-ss-fetch-urls-task.php:72] URL: http://mongol-tori.local/wp-content/plugins/elementor/assets/mask-shapes/triangle.svg
[2024-10-28 08:51:16] [class-ss-task.php:58] [PAGES STATUS] Remaining:35; Total: 659
[2024-10-28 08:51:16] [class-ss-fetch-urls-task.php:83] URL is not being excluded
[2024-10-28 08:51:16] [class-ss-url-fetcher.php:94] Fetching URL and saving it to: C:\Windows\TEMP/671f5084c425b-9cJSiw.tmp
[2024-10-28 08:51:16] [class-ss-page-handler.php:38] URL Prepared:http://mongol-tori.local/wp-content/plugins/elementor/assets/mask-shapes/triangle.svg?simply_static_page=566
[2024-10-28 08:51:16] [class-ss-url-fetcher.php:251] Fetching URL: http://mongol-tori.local/wp-content/plugins/elementor/assets/mask-shapes/triangle.svg?simply_static_page=566
[2024-10-28 08:51:16] [class-ss-url-fetcher.php:103] Filesize: 180 bytes
[2024-10-28 08:51:16] [class-ss-url-fetcher.php:119] http_status_code: 200 | content_type: image/svg+xml
[2024-10-28 08:51:16] [class-ss-url-fetcher.php:233] New filename for static page: /wp-content/plugins/elementor/assets/mask-shapes/triangle.svg
[2024-10-28 08:51:16] [class-ss-url-fetcher.php:143] Renaming temp file from C:\Windows\TEMP/671f5084c425b-9cJSiw.tmp to C:\Users\KHAN GADGET\Local Sites\mongol-tori\app\public/wp-content/uploads\simply-static\temp-files/simply-static-1-1730105389/wp-content/plugins/elementor/assets/mask-shapes/triangle.svg
[2024-10-28 08:51:16] [class-ss-fetch-urls-task.php:152] Extracting URLs and replacing URLs in the static file
[2024-10-28 08:51:16] [class-ss-fetch-urls-task.php:159] Adding 0 URLs to the queue
[2024-10-28 08:51:16] [class-ss-fetch-urls-task.php:170] We're saving this URL; keeping the static file
[2024-10-28 08:51:16] [class-ss-page.php:119] Checking Content Identical:1c87f312f9120c6e372a19c2ba22a1e9ae52b259===. Value: FALSE
[2024-10-28 08:51:16] [class-ss-fetch-urls-task.php:72] URL: http://mongol-tori.local/wp-content/plugins/elementor/assets/svg-paths/arc.svg
[2024-10-28 08:51:16] [class-ss-task.php:58] [PAGES STATUS] Remaining:34; Total: 659
[2024-10-28 08:51:16] [class-ss-fetch-urls-task.php:83] URL is not being excluded
[2024-10-28 08:51:16] [class-ss-url-fetcher.php:94] Fetching URL and saving it to: C:\Windows\TEMP/671f5084d052e-cn8DSl.tmp
[2024-10-28 08:51:16] [class-ss-page-handler.php:38] URL Prepared:http://mongol-tori.local/wp-content/plugins/elementor/assets/svg-paths/arc.svg?simply_static_page=567
[2024-10-28 08:51:16] [class-ss-url-fetcher.php:251] Fetching URL: http://mongol-tori.local/wp-content/plugins/elementor/assets/svg-paths/arc.svg?simply_static_page=567
[2024-10-28 08:51:16] [class-ss-url-fetcher.php:103] Filesize: 146 bytes
[2024-10-28 08:51:16] [class-ss-url-fetcher.php:119] http_status_code: 200 | content_type: image/svg+xml
[2024-10-28 08:51:16] [class-ss-url-fetcher.php:233] New filename for static page: /wp-content/plugins/elementor/assets/svg-paths/arc.svg
[2024-10-28 08:51:16] [class-ss-url-fetcher.php:143] Renaming temp file from C:\Windows\TEMP/671f5084d052e-cn8DSl.tmp to C:\Users\KHAN GADGET\Local Sites\mongol-tori\app\public/wp-content/uploads\simply-static\temp-files/simply-static-1-1730105389/wp-content/plugins/elementor/assets/svg-paths/arc.svg
[2024-10-28 08:51:16] [class-ss-fetch-urls-task.php:152] Extracting URLs and replacing URLs in the static file
[2024-10-28 08:51:16] [class-ss-fetch-urls-task.php:159] Adding 0 URLs to the queue
[2024-10-28 08:51:16] [class-ss-fetch-urls-task.php:170] We're saving this URL; keeping the static file
[2024-10-28 08:51:16] [class-ss-page.php:119] Checking Content Identical:8514e0b3ea3362608c6ac8b948bf857a6306d020===. Value: FALSE
[2024-10-28 08:51:16] [class-ss-fetch-urls-task.php:72] URL: http://mongol-tori.local/wp-content/plugins/elementor/assets/svg-paths/circle.svg
[2024-10-28 08:51:16] [class-ss-task.php:58] [PAGES STATUS] Remaining:33; Total: 659
[2024-10-28 08:51:16] [class-ss-fetch-urls-task.php:83] URL is not being excluded
[2024-10-28 08:51:16] [class-ss-url-fetcher.php:94] Fetching URL and saving it to: C:\Windows\TEMP/671f5084dca8e-ShkIHQ.tmp
[2024-10-28 08:51:16] [class-ss-page-handler.php:38] URL Prepared:http://mongol-tori.local/wp-content/plugins/elementor/assets/svg-paths/circle.svg?simply_static_page=568
[2024-10-28 08:51:16] [class-ss-url-fetcher.php:251] Fetching URL: http://mongol-tori.local/wp-content/plugins/elementor/assets/svg-paths/circle.svg?simply_static_page=568
[2024-10-28 08:51:16] [class-ss-url-fetcher.php:103] Filesize: 168 bytes
[2024-10-28 08:51:16] [class-ss-url-fetcher.php:119] http_status_code: 200 | content_type: image/svg+xml
[2024-10-28 08:51:16] [class-ss-url-fetcher.php:233] New filename for static page: /wp-content/plugins/elementor/assets/svg-paths/circle.svg
[2024-10-28 08:51:16] [class-ss-url-fetcher.php:143] Renaming temp file from C:\Windows\TEMP/671f5084dca8e-ShkIHQ.tmp to C:\Users\KHAN GADGET\Local Sites\mongol-tori\app\public/wp-content/uploads\simply-static\temp-files/simply-static-1-1730105389/wp-content/plugins/elementor/assets/svg-paths/circle.svg
[2024-10-28 08:51:16] [class-ss-fetch-urls-task.php:152] Extracting URLs and replacing URLs in the static file
[2024-10-28 08:51:16] [class-ss-fetch-urls-task.php:159] Adding 0 URLs to the queue
[2024-10-28 08:51:16] [class-ss-fetch-urls-task.php:170] We're saving this URL; keeping the static file
[2024-10-28 08:51:16] [class-ss-page.php:119] Checking Content Identical:e5d2546b1a29095b58359421d7af42b1f0efd5ce===. Value: FALSE
[2024-10-28 08:51:16] [class-ss-fetch-urls-task.php:72] URL: http://mongol-tori.local/wp-content/plugins/elementor/assets/svg-paths/line.svg
[2024-10-28 08:51:16] [class-ss-task.php:58] [PAGES STATUS] Remaining:32; Total: 659
[2024-10-28 08:51:16] [class-ss-fetch-urls-task.php:83] URL is not being excluded
[2024-10-28 08:51:16] [class-ss-url-fetcher.php:94] Fetching URL and saving it to: C:\Windows\TEMP/671f5084e89bc-AyYPfE.tmp
[2024-10-28 08:51:16] [class-ss-page-handler.php:38] URL Prepared:http://mongol-tori.local/wp-content/plugins/elementor/assets/svg-paths/line.svg?simply_static_page=569
[2024-10-28 08:51:16] [class-ss-url-fetcher.php:251] Fetching URL: http://mongol-tori.local/wp-content/plugins/elementor/assets/svg-paths/line.svg?simply_static_page=569
[2024-10-28 08:51:16] [class-ss-url-fetcher.php:103] Filesize: 120 bytes
[2024-10-28 08:51:16] [class-ss-url-fetcher.php:119] http_status_code: 200 | content_type: image/svg+xml
[2024-10-28 08:51:16] [class-ss-url-fetcher.php:233] New filename for static page: /wp-content/plugins/elementor/assets/svg-paths/line.svg
[2024-10-28 08:51:16] [class-ss-url-fetcher.php:143] Renaming temp file from C:\Windows\TEMP/671f5084e89bc-AyYPfE.tmp to C:\Users\KHAN GADGET\Local Sites\mongol-tori\app\public/wp-content/uploads\simply-static\temp-files/simply-static-1-1730105389/wp-content/plugins/elementor/assets/svg-paths/line.svg
[2024-10-28 08:51:16] [class-ss-fetch-urls-task.php:152] Extracting URLs and replacing URLs in the static file
[2024-10-28 08:51:17] [class-ss-fetch-urls-task.php:159] Adding 0 URLs to the queue
[2024-10-28 08:51:17] [class-ss-fetch-urls-task.php:170] We're saving this URL; keeping the static file
[2024-10-28 08:51:17] [class-ss-page.php:119] Checking Content Identical:3e9ddc08d91b8ac3e092d721b85e283e44244ff4===. Value: FALSE
[2024-10-28 08:51:17] [class-ss-fetch-urls-task.php:72] URL: http://mongol-tori.local/wp-content/plugins/elementor/assets/svg-paths/oval.svg
[2024-10-28 08:51:17] [class-ss-task.php:58] [PAGES STATUS] Remaining:31; Total: 659
[2024-10-28 08:51:17] [class-ss-fetch-urls-task.php:83] URL is not being excluded
[2024-10-28 08:51:17] [class-ss-url-fetcher.php:94] Fetching URL and saving it to: C:\Windows\TEMP/671f508507f28-xptYvp.tmp
[2024-10-28 08:51:17] [class-ss-page-handler.php:38] URL Prepared:http://mongol-tori.local/wp-content/plugins/elementor/assets/svg-paths/oval.svg?simply_static_page=570
[2024-10-28 08:51:17] [class-ss-url-fetcher.php:251] Fetching URL: http://mongol-tori.local/wp-content/plugins/elementor/assets/svg-paths/oval.svg?simply_static_page=570
[2024-10-28 08:51:17] [class-ss-url-fetcher.php:103] Filesize: 275 bytes
[2024-10-28 08:51:17] [class-ss-url-fetcher.php:119] http_status_code: 200 | content_type: image/svg+xml
[2024-10-28 08:51:17] [class-ss-url-fetcher.php:233] New filename for static page: /wp-content/plugins/elementor/assets/svg-paths/oval.svg
[2024-10-28 08:51:17] [class-ss-url-fetcher.php:143] Renaming temp file from C:\Windows\TEMP/671f508507f28-xptYvp.tmp to C:\Users\KHAN GADGET\Local Sites\mongol-tori\app\public/wp-content/uploads\simply-static\temp-files/simply-static-1-1730105389/wp-content/plugins/elementor/assets/svg-paths/oval.svg
[2024-10-28 08:51:17] [class-ss-fetch-urls-task.php:152] Extracting URLs and replacing URLs in the static file
[2024-10-28 08:51:17] [class-ss-fetch-urls-task.php:159] Adding 0 URLs to the queue
[2024-10-28 08:51:17] [class-ss-fetch-urls-task.php:170] We're saving this URL; keeping the static file
[2024-10-28 08:51:17] [class-ss-page.php:119] Checking Content Identical:f55959d02d49ffb513cc1d6b0311e313e972e183===. Value: FALSE
[2024-10-28 08:51:17] [class-ss-fetch-urls-task.php:72] URL: http://mongol-tori.local/wp-content/plugins/elementor/assets/svg-paths/spiral.svg
[2024-10-28 08:51:17] [class-ss-task.php:58] [PAGES STATUS] Remaining:30; Total: 659
[2024-10-28 08:51:17] [class-ss-fetch-urls-task.php:83] URL is not being excluded
[2024-10-28 08:51:17] [class-ss-url-fetcher.php:94] Fetching URL and saving it to: C:\Windows\TEMP/671f50851d7a4-5iird8.tmp
[2024-10-28 08:51:17] [class-ss-page-handler.php:38] URL Prepared:http://mongol-tori.local/wp-content/plugins/elementor/assets/svg-paths/spiral.svg?simply_static_page=571
[2024-10-28 08:51:17] [class-ss-url-fetcher.php:251] Fetching URL: http://mongol-tori.local/wp-content/plugins/elementor/assets/svg-paths/spiral.svg?simply_static_page=571
[2024-10-28 08:51:17] [class-ss-url-fetcher.php:103] Filesize: 285 bytes
[2024-10-28 08:51:17] [class-ss-url-fetcher.php:119] http_status_code: 200 | content_type: image/svg+xml
[2024-10-28 08:51:17] [class-ss-url-fetcher.php:233] New filename for static page: /wp-content/plugins/elementor/assets/svg-paths/spiral.svg
[2024-10-28 08:51:17] [class-ss-url-fetcher.php:143] Renaming temp file from C:\Windows\TEMP/671f50851d7a4-5iird8.tmp to C:\Users\KHAN GADGET\Local Sites\mongol-tori\app\public/wp-content/uploads\simply-static\temp-files/simply-static-1-1730105389/wp-content/plugins/elementor/assets/svg-paths/spiral.svg
[2024-10-28 08:51:17] [class-ss-fetch-urls-task.php:152] Extracting URLs and replacing URLs in the static file
[2024-10-28 08:51:17] [class-ss-fetch-urls-task.php:159] Adding 0 URLs to the queue
[2024-10-28 08:51:17] [class-ss-fetch-urls-task.php:170] We're saving this URL; keeping the static file
[2024-10-28 08:51:17] [class-ss-page.php:119] Checking Content Identical:b14f5bff57c199a2ca0f05ade4a63947e6a3eca6===. Value: FALSE
[2024-10-28 08:51:17] [class-ss-fetch-urls-task.php:72] URL: http://mongol-tori.local/wp-content/plugins/elementor/assets/svg-paths/wave.svg
[2024-10-28 08:51:17] [class-ss-task.php:58] [PAGES STATUS] Remaining:29; Total: 659
[2024-10-28 08:51:17] [class-ss-fetch-urls-task.php:83] URL is not being excluded
[2024-10-28 08:51:17] [class-ss-url-fetcher.php:94] Fetching URL and saving it to: C:\Windows\TEMP/671f50852dac6-rKTSHo.tmp
[2024-10-28 08:51:17] [class-ss-page-handler.php:38] URL Prepared:http://mongol-tori.local/wp-content/plugins/elementor/assets/svg-paths/wave.svg?simply_static_page=572
[2024-10-28 08:51:17] [class-ss-url-fetcher.php:251] Fetching URL: http://mongol-tori.local/wp-content/plugins/elementor/assets/svg-paths/wave.svg?simply_static_page=572
[2024-10-28 08:51:17] [class-ss-url-fetcher.php:103] Filesize: 231 bytes
[2024-10-28 08:51:17] [class-ss-url-fetcher.php:119] http_status_code: 200 | content_type: image/svg+xml
[2024-10-28 08:51:17] [class-ss-url-fetcher.php:233] New filename for static page: /wp-content/plugins/elementor/assets/svg-paths/wave.svg
[2024-10-28 08:51:17] [class-ss-url-fetcher.php:143] Renaming temp file from C:\Windows\TEMP/671f50852dac6-rKTSHo.tmp to C:\Users\KHAN GADGET\Local Sites\mongol-tori\app\public/wp-content/uploads\simply-static\temp-files/simply-static-1-1730105389/wp-content/plugins/elementor/assets/svg-paths/wave.svg
[2024-10-28 08:51:17] [class-ss-fetch-urls-task.php:152] Extracting URLs and replacing URLs in the static file
[2024-10-28 08:51:17] [class-ss-fetch-urls-task.php:159] Adding 0 URLs to the queue
[2024-10-28 08:51:17] [class-ss-fetch-urls-task.php:170] We're saving this URL; keeping the static file
[2024-10-28 08:51:17] [class-ss-page.php:119] Checking Content Identical:d30e44a21ffda203d030623b6541c819eaefde05===. Value: FALSE
[2024-10-28 08:51:17] [class-ss-fetch-urls-task.php:72] URL: http://mongol-tori.local/wp-content/plugins/elementor/assets/data/responsive-widgets.json
[2024-10-28 08:51:17] [class-ss-task.php:58] [PAGES STATUS] Remaining:28; Total: 659
[2024-10-28 08:51:17] [class-ss-fetch-urls-task.php:83] URL is not being excluded
[2024-10-28 08:51:17] [class-ss-url-fetcher.php:94] Fetching URL and saving it to: C:\Windows\TEMP/671f508539a70-rOMjTF.tmp
[2024-10-28 08:51:17] [class-ss-page-handler.php:38] URL Prepared:http://mongol-tori.local/wp-content/plugins/elementor/assets/data/responsive-widgets.json?simply_static_page=573
[2024-10-28 08:51:17] [class-ss-url-fetcher.php:251] Fetching URL: http://mongol-tori.local/wp-content/plugins/elementor/assets/data/responsive-widgets.json?simply_static_page=573
[2024-10-28 08:51:17] [class-ss-url-fetcher.php:103] Filesize: 183 bytes
[2024-10-28 08:51:17] [class-ss-url-fetcher.php:119] http_status_code: 200 | content_type: application/json
[2024-10-28 08:51:17] [class-ss-url-fetcher.php:233] New filename for static page: /wp-content/plugins/elementor/assets/data/responsive-widgets.json
[2024-10-28 08:51:17] [class-ss-url-fetcher.php:143] Renaming temp file from C:\Windows\TEMP/671f508539a70-rOMjTF.tmp to C:\Users\KHAN GADGET\Local Sites\mongol-tori\app\public/wp-content/uploads\simply-static\temp-files/simply-static-1-1730105389/wp-content/plugins/elementor/assets/data/responsive-widgets.json
[2024-10-28 08:51:17] [class-ss-fetch-urls-task.php:152] Extracting URLs and replacing URLs in the static file
[2024-10-28 08:51:17] [class-ss-fetch-urls-task.php:159] Adding 0 URLs to the queue
[2024-10-28 08:51:17] [class-ss-fetch-urls-task.php:170] We're saving this URL; keeping the static file
[2024-10-28 08:51:17] [class-ss-page.php:119] Checking Content Identical:48e5360dac67c62c3eb6f6347398f37cdbb06ffe===. Value: FALSE
[2024-10-28 08:51:17] [class-ss-fetch-urls-task.php:72] URL: http://mongol-tori.local/about/
[2024-10-28 08:51:17] [class-ss-task.php:58] [PAGES STATUS] Remaining:27; Total: 659
[2024-10-28 08:51:17] [class-ss-fetch-urls-task.php:83] URL is not being excluded
[2024-10-28 08:51:17] [class-ss-url-fetcher.php:94] Fetching URL and saving it to: C:\Windows\TEMP/671f50854ccce-m5SDWg.tmp
[2024-10-28 08:51:17] [class-ss-page-handler.php:38] URL Prepared:http://mongol-tori.local/about/?simply_static_page=574
[2024-10-28 08:51:17] [class-ss-url-fetcher.php:251] Fetching URL: http://mongol-tori.local/about/?simply_static_page=574
[2024-10-28 08:51:47] [class-ss-url-fetcher.php:103] Filesize: 0 bytes
[2024-10-28 08:51:47] [class-ss-url-fetcher.php:106] We encountered an error when fetching: cURL error 28: Operation timed out after 30016 milliseconds with 0 bytes received
[2024-10-28 08:51:47] [class-ss-url-fetcher.php:107] object(WP_Error)#2297 (3) {  ["errors"]=>  array(1) {    ["http_request_failed"]=>    array(1) {      [0]=>      string(81) "cURL error 28: Operation timed out after 30016 milliseconds with 0 bytes received"    }  }  ["error_data"]=>  array(0) {  }  ["additional_data":protected]=>  array(0) {  }}
[2024-10-28 08:51:47] [class-ss-fetch-urls-task.php:72] URL: http://mongol-tori.local/features/
[2024-10-28 08:51:47] [class-ss-task.php:58] [PAGES STATUS] Remaining:26; Total: 659
[2024-10-28 08:51:47] [class-ss-fetch-urls-task.php:83] URL is not being excluded
[2024-10-28 08:51:47] [class-ss-url-fetcher.php:94] Fetching URL and saving it to: C:\Windows\TEMP/671f50a35bce2-oD5NRs.tmp
[2024-10-28 08:51:47] [class-ss-page-handler.php:38] URL Prepared:http://mongol-tori.local/features/?simply_static_page=575
[2024-10-28 08:51:47] [class-ss-url-fetcher.php:251] Fetching URL: http://mongol-tori.local/features/?simply_static_page=575
[2024-10-28 08:51:49] [class-ss-url-fetcher.php:103] Filesize: 78649 bytes
[2024-10-28 08:51:49] [class-ss-url-fetcher.php:119] http_status_code: 200 | content_type: text/html; charset=UTF-8
[2024-10-28 08:51:49] [class-ss-url-fetcher.php:233] New filename for static page: /features/index.html
[2024-10-28 08:51:49] [class-ss-url-fetcher.php:143] Renaming temp file from C:\Windows\TEMP/671f50a35bce2-oD5NRs.tmp to C:\Users\KHAN GADGET\Local Sites\mongol-tori\app\public/wp-content/uploads\simply-static\temp-files/simply-static-1-1730105389/features/index.html
[2024-10-28 08:51:49] [class-ss-fetch-urls-task.php:152] Extracting URLs and replacing URLs in the static file
[2024-10-28 08:51:51] [class-ss-fetch-urls-task.php:159] Adding 98 URLs to the queue
[2024-10-28 08:51:51] [class-ss-fetch-urls-task.php:170] We're saving this URL; keeping the static file
[2024-10-28 08:51:52] [class-ss-page.php:119] Checking Content Identical:a4d145ab2f5b99a42c196f17d2ef9cdc017b0f9e===. Value: FALSE
[2024-10-28 08:51:52] [class-ss-fetch-urls-task.php:72] URL: http://mongol-tori.local/team-introduction/
[2024-10-28 08:51:52] [class-ss-task.php:58] [PAGES STATUS] Remaining:25; Total: 659
[2024-10-28 08:51:52] [class-ss-fetch-urls-task.php:83] URL is not being excluded
[2024-10-28 08:51:52] [class-ss-url-fetcher.php:94] Fetching URL and saving it to: C:\Windows\TEMP/671f50a856c47-5m4Wo9.tmp
[2024-10-28 08:51:52] [class-ss-page-handler.php:38] URL Prepared:http://mongol-tori.local/team-introduction/?simply_static_page=576
[2024-10-28 08:51:52] [class-ss-url-fetcher.php:251] Fetching URL: http://mongol-tori.local/team-introduction/?simply_static_page=576
